appearance_id,scored_flag
3944820_892053,0.4912852888816974
2883855_9410,0.00012665621496141526
2917387_75287,0.0005399712899496484
2872367_119269,0.2674269714286539
2475410_71548,0.013586522767898094
2222739_129103,0.00043451985471735437
4367935_241477,0.037728310685609556
2240111_103278,2.6510420047174132e-05
3063712_229625,0.0679927846264717
2329810_151471,6.447101715732295e-05
2270894_54793,0.603708079087609
3223153_53536,0.05302421529617538
2231465_25441,0.13082044976774382
3890117_504543,0.19335457175592552
3588199_136181,0.4434207927340764
3589291_61891,0.13896842122098332
3069893_344393,0.13938877873787275
3589331_538874,0.0010429153920170694
3047581_4811,0.0001064395373783293
3828444_164693,0.2096759321890358
2329871_9410,0.28554358718186135
4373586_504153,0.051228409546282175
2697597_167798,0.550040341344737
4405345_64399,1.9958658081659624e-06
3433257_55769,0.21137535789259712
2681469_106641,0.7084173223433691
4641282_140808,0.0033501680886160734
2242927_45314,0.2805132330105976
2475304_58281,0.02067332794556263
3433509_165895,0.2866754241095125
3415466_187718,0.05336747675064289
2459744_55751,0.3943131872938479
3047844_157507,4.464079791923703e-05
3886508_375382,0.22823021370770796
2707830_59543,0.09832924695681533
2270875_41112,0.1854702745134449
2224818_18949,0.3575425650589552
3219335_42710,0.08601820797173666
2223106_9794,0.09592832006547841
3210086_164770,0.06157928303981359
2609790_5339,0.00019937729780144012
3485242_284730,0.052791496653885654
4363768_503866,0.20230294916215075
3092955_174488,0.08716999383574481
2518601_44629,0.13541619030333318
4665070_199179,0.003970409350416722
2888304_56628,0.14817851710933566
4221297_365108,0.4168289052246368
2735514_37647,0.4721896385996771
4641625_205940,0.16680798934019905
3621513_617679,0.08772619664369588
3420984_111072,0.0497761180869419
4103641_293200,0.3110342424382229
2223032_52937,0.1701036215532669
4259185_331505,0.09766186340220182
3395500_238029,0.06094682868979311
3851337_296340,0.012592656267448933
4361385_480692,0.15419333030672563
3089416_163568,0.0013382328714747122
3451472_329145,8.118122740411796e-05
4635058_190393,0.23271886760600918
3201260_350894,0.16911137422544514
4641622_701055,0.018366822239941256
3283801_419845,0.16905919804159514
3611443_676318,0.00020377765258574286
3457466_112822,0.002168081858911482
2613676_56115,0.09418681098843322
4373615_284010,0.7135683551195193
2581176_38434,0.06455273127278893
2726243_155861,4.967661545170972e-05
3429858_194460,0.059265585633503745
4396672_627224,0.00024089957234389305
2578099_74088,0.003969906731435482
2933478_206740,0.06434620194648377
4097944_596148,0.0873265231936145
4171230_433049,0.5498066796756232
2726669_45581,0.21590435379698164
2240146_56315,0.00016240279832638665
4623793_848124,0.03236366999432117
4098844_476237,0.37880067042711757
3223100_333004,0.12504567804002711
3607553_137616,0.017691425944277524
2494402_242760,0.06393938446141766
4095379_286047,0.0015422937774450442
4368026_288233,0.0002206369956905599
2332201_17273,0.00011066637022109173
2865130_172202,0.41857620192302347
2224856_13483,8.359239849814721e-05
3413168_216804,0.10068996770255403
4103604_876298,0.0001188853379020902
2811655_292357,0.09901503518641755
3462262_163656,0.22641560932179997
4559306_733438,0.1120025593768873
2590593_47024,1.0354320686079084e-05
2810023_374081,0.00022467289890927488
2222599_113914,0.1397380612898972
4665063_215864,0.32869733194539597
4246517_511534,0.17795473900246261
2897216_5858,6.912636887059131e-05
4368435_514887,0.4913464771786045
3645042_439072,0.1419610038318246
4192171_333098,0.1724761107653003
2718911_65467,0.00012187548588606694
2478728_9824,0.5978660886017744
3974017_183288,0.13066866284736223
2227578_49098,0.23605829129286723
4094770_392770,0.4687488120996175
2480904_215596,0.4794631541937686
2331174_7602,0.09632869571283931
2482266_27305,0.033145007857589635
2251470_37389,0.762429960989755
2587023_276896,0.13295901006558014
2242941_57162,0.48974975973770485
3069410_397090,0.3837966655531926
2335645_26200,4.3896601383747936e-05
2609357_56005,1.1339124034719833e-05
2720879_346767,0.0002537409245452058
2359438_35491,0.0019894532275769173
3748474_118302,0.46201254669646186
3851189_707844,4.171877512372055e-05
4506888_120095,0.0003770104761109611
3420440_130041,0.3658465046544978
4647887_801693,0.02424863509804516
3433212_54906,0.05806090194209437
3223283_291760,0.040692775734160025
2478857_199976,2.002864252853669e-06
2329891_39475,0.726275608959661
2486831_7589,0.0012000428532314834
4645612_429790,0.00043633137245174434
2581977_43257,0.07014472756232971
3063685_290405,0.0002363731082591851
2341045_162074,0.22449193913062632
2384520_45624,0.15370021118988983
4373338_242086,0.7633231510710146
4648650_699679,0.00013460408652591068
4646164_917287,0.12684503368998332
3886515_522784,0.000500613291486337
4036099_268273,0.18440820245290546
2897239_349719,0.22897709820482504
3050192_207929,0.6772520664470758
4112915_844637,0.0001059902527599639
3223167_199633,0.00015999931029376813
2942676_190780,0.6889023110197581
2872282_130164,0.001357906447958255
3076251_24000,0.0001549096272230823
2594841_351478,0.48220143694099704
4625971_470607,0.0012485524696015618
2609435_69819,0.09506681236292411
3302952_125754,0.10890666094519022
3413839_294772,0.365826734530254
3592258_262749,2.8091629446924172e-06
3451674_42732,4.272286872040941e-05
3098046_406625,0.24802750521227646
2720911_155395,0.3095786914747301
2329411_77655,0.3947056223575461
3451101_51510,0.27420490668306996
4626791_73327,0.015497575299026045
2437596_74418,0.6162081028053218
3613177_52281,0.2535626265789567
2345732_179844,9.205424730588993e-05
3947819_241686,8.490479261871091e-05
2222817_14219,3.84270902588929e-06
2700929_283196,0.6877984635429396
3394944_81460,0.05899334326678487
4641222_450958,0.2397516663339352
2330861_5672,0.2216618998517961
2284436_39259,0.05409685025969647
4113106_342385,5.6097506550608705e-05
2888304_191834,0.2870931063019896
4625998_495666,4.7814924700028876e-05
2864876_94298,0.00017482541587860587
3869314_401931,0.18552551954042998
2227578_148558,0.09733833447949612
2726565_48974,0.0004911224864458959
2718497_45548,0.06959756340729639
2478665_145581,0.07111426489866493
3909965_59136,0.1350599475272711
2611496_51984,0.12426350696996294
2258930_40822,0.3401277395854289
3588562_326029,0.26580164567058945
3491228_287431,0.29010096609012614
2636824_61087,0.6352494715100218
2872074_215864,0.00037330174746514743
4113106_112515,0.09647523057566032
4715968_76028,0.00051746811219829
2698374_183334,0.0005706439526557048
2518662_6087,0.12835315765181174
2883879_8548,0.173074689965117
4626015_568006,0.019693441304213244
4649221_532732,0.32886546224036073
2223962_120091,0.06504693680647575
2982784_38801,0.24452793182715005
2518639_56796,0.00020353615497085753
3122167_72171,0.0002669988709270852
4626128_397033,9.114780983103387e-05
2718908_44501,0.2492408054707348
2577960_85314,0.4396039109713341
3621393_644158,0.6203957011031939
2817330_105695,0.1431575987873982
3413048_228645,0.9170720485902621
3621391_481628,0.10041888386771966
2720815_48206,0.06243456956821976
3096319_260672,0.19217155030166963
2581312_97503,0.1404896498506621
4403425_355761,0.3435720958497209
3047816_236400,0.07612636879619777
3450565_221766,0.10962000244011759
2250284_30617,0.037308647426135266
2600634_12029,2.6040550536728483e-06
4092064_793509,5.965065559365015e-05
3431987_196792,0.11378870004429172
4408281_419845,0.23160172713847602
2321289_25727,5.004166169893776e-05
4198832_510782,0.23070298109902762
2700921_251106,0.0014432166256899582
2341366_63723,0.027122055606744855
3497454_281552,0.463715289409677
2341079_255653,0.3249361359129897
2284524_7326,0.17300854745487046
3839455_277179,0.1616472932712437
2478709_6012,0.0003301548144410526
2329692_154351,0.004214219908843439
2224621_46478,0.14774187094806665
3415422_640735,0.16173809954414678
2653891_182424,0.12756034450977777
2872228_122223,0.00045972121815321957
2331981_4267,0.005752997701492707
2588979_79573,0.0032342151444959494
2251554_60128,0.00022039351474967077
2897478_111893,0.1015020171357775
3309705_342255,8.635091183575864e-05
4089546_658534,0.13608377695946133
2342357_216662,0.0005722772125610566
3925971_395659,0.5321093365498035
3860478_136184,0.20902346094603946
4368801_773961,0.14887069469418043
2871681_21327,0.0013515713885770375
3415331_569845,9.098009539921579e-05
2250409_126014,0.00031955578850052216
3141130_185566,6.772458271758141e-05
4648336_320411,0.3353270576953885
3071953_203855,0.031789754704788335
4634441_533295,0.4964982560461281
3450774_155806,0.09931944506669416
4373514_562948,0.09887117793986869
2578265_61644,0.18439565114822698
2340291_51058,0.29196519447475133
3610328_349066,0.0004617211738619513
3224729_16756,0.3346092826094778
2919897_262226,0.3502877976213526
2382299_36237,0.07200012706640038
4626097_1111589,0.0838320688038497
3451100_184767,0.03347826197906225
2240176_237663,0.05097866294727196
2284469_7520,0.27179659216656615
4646266_212243,0.09982759737454444
4096238_724104,6.022188877891153e-05
3079479_448344,8.177685671272569e-05
4387837_293213,7.412783489097759e-05
3869194_469952,0.0005705308238024677
3394850_196229,0.0002008677463457598
3607528_291417,2.4244523790371174e-05
3047793_296802,1.4640898869544562e-06
2634104_177280,0.20711712147080202
2513006_66515,0.7950283216002971
2903798_193116,0.3636925181606952
2331963_45121,0.8999930006430024
2482221_29364,0.03973904212980883
3050515_186590,0.01791245846064674
4374256_406625,0.0009780685221467183
2704364_109256,0.09033042825778917
3851154_649490,0.00037076993246235783
2609735_56794,0.05796212111297004
4396643_169681,0.3096215099838814
3598134_188914,0.31159983606013186
2604073_224088,0.5264408770437813
4120756_1045568,2.927284752538564e-05
3088886_410158,0.2419448353154344
4096057_193033,0.7935222824982877
3223060_136212,0.00025779474037842284
2270861_51954,0.13004740383066862
2243876_58816,8.231296592200242e-05
2359455_19083,6.915192913492888e-05
3651078_157635,0.15172900025385647
2842667_66587,0.00022857232906678014
3621456_203348,0.15439486994105242
4436226_349503,0.5244325330123811
2581742_31007,0.2978519205691324
2647470_19446,0.20749075836440584
3316886_212862,0.004458212953912905
3851122_208552,0.49592399687891353
4645861_935231,0.5146847252952478
3415420_395695,0.03003752027737387
2888315_326031,0.2765394509303141
2899774_72047,0.001405082309161775
3098023_377665,0.16643686178493206
3142745_55143,0.0018866230962999685
2470269_120630,0.4335435473229513
3117063_295183,0.11966092267366465
2755699_34495,0.04021158702968168
3216215_500067,0.45828123606676235
4109467_504073,0.10559530759224314
2223996_3292,0.1338519277657274
2718891_55240,9.490451785064695e-05
3598281_272855,0.002110935700317118
2590620_8559,0.0012072841472314559
3394793_283196,0.5269898318070606
2814845_266807,0.6041597849904508
3229397_312862,0.14241303544003242
2518527_131667,0.18681000874608386
3229274_222223,5.819340044241698e-05
3869205_701325,0.08264615730098569
4408298_749186,3.7226771746086727e-05
3851315_272704,0.039724336614298514
4129788_110695,0.3437813583686863
3869203_813109,0.061649300977437725
3869119_788861,0.00038807987076076996
2942747_174196,0.00013382745045372103
2872112_111275,0.00010375002456602497
2258922_45395,0.4993947812889859
2698269_363205,0.402183093980073
4777065_720287,0.4999455257753516
2844531_498899,9.928115574902292e-05
2224902_31952,0.2616309638123868
2251949_119569,0.10342396240657041
2720873_64672,5.7409411432260655e-05
3451160_79642,0.5235391678811406
2224012_28335,0.059068428929313785
3255925_193515,0.001023557793144724
3208688_58330,0.052383702278407294
3415394_292806,0.27647175093797133
4648068_1261862,0.04605105176182159
3081340_102745,0.17956101422087162
2332232_50202,0.5370747109836398
4373986_433984,0.19770336251033843
2604191_252767,0.38775687668496894
3199519_490417,0.3831775735261179
4090203_412952,7.323317445158701e-05
4647979_985825,0.2031133649245082
3050175_128969,6.698167583661871e-06
2506735_102581,0.03420285620357904
2609722_23918,0.0889425781463114
2478599_88683,0.595585679330966
3839106_93707,0.15555828270967312
2640912_217776,0.0001052606731854878
2460880_16649,0.46991115729533695
3838053_425902,0.00037401668368798705
3621642_167791,0.2570560008765592
4367894_859396,0.11577438692714223
3121501_255469,0.17763091141324433
2240115_45596,0.32185028010196637
2490091_86931,0.00010095865016912888
2428049_192018,0.14967048971011326
2731820_255638,0.10904691769635814
3080858_141834,0.3174736563817238
4445068_198116,6.276455573716334e-05
3050320_170934,0.00012517511335010997
2332220_81202,0.625994049038611
2897295_323147,0.7018111112265681
3598299_295060,0.046477073185302115
2243992_81563,0.3698886513454508
4396802_364244,0.17739122890689918
2224894_235755,0.0002144284751278931
4646155_167722,0.279064364120631
3081359_401527,0.09348291232904377
2240169_74200,0.0002522650518767927
2459717_71099,0.08628857597968444
2698290_85475,0.13741333171605893
3153225_236202,0.8127190876430626
3211465_60799,0.2851860745227851
2452078_43753,0.04924442741819449
2720850_37947,0.581069582511558
2342509_158810,0.2596120431274414
2722845_170442,0.20252572831192592
4103691_459655,0.011448073951315965
2480863_27510,0.047285968727234125
2329766_128969,0.004308572635190897
2351920_42934,0.000473796616162491
2978686_46810,0.0006145426802970876
3860511_456449,0.34148544054652086
4121043_344107,0.3245776831751899
2872188_40567,0.016886969859003894
2470078_196524,0.12530059260550647
